item,itemLabel,itemDescription,instanceLabel,subclassLabel,image
http://www.wikidata.org/entity/Q83588,chemical engineering,"branch of science that applies physical sciences and life sciences together with applied mathematics and economics to produce, transform, transport, and properly use chemicals, materials and energy",applied science,engineering,http://commons.wikimedia.org/wiki/Special:FilePath/Chemengg.jpg
http://www.wikidata.org/entity/Q614304,pharmacy,academic discipline studying preparation and dispensation of medicines,interdisciplinary science,medicine,http://commons.wikimedia.org/wiki/Special:FilePath/Bowl%20Of%20Hygieia%20by%20David.svg
http://www.wikidata.org/entity/Q3610519,highway engineering,"branch of civil engineering focused on roads, bridges, and tunnels",area of engineering,transport engineering,http://commons.wikimedia.org/wiki/Special:FilePath/German%20Autobahn%201936%201939.jpg
http://www.wikidata.org/entity/Q81745,classical physics,"refers to theories of physics that predate modern, more complete, or more widely applicable theories",branch of physics,physics,http://commons.wikimedia.org/wiki/Special:FilePath/Modernphysicsfields.svg
http://www.wikidata.org/entity/Q483396,lichenology,study of lichens,branch of biology,mycology,http://commons.wikimedia.org/wiki/Special:FilePath/Rhizocarpon%20geographicum%20on%20quartz.jpg
http://www.wikidata.org/entity/Q614304,pharmacy,academic discipline studying preparation and dispensation of medicines,branch of science,organic chemistry,http://commons.wikimedia.org/wiki/Special:FilePath/Bowl%20Of%20Hygieia%20by%20David.svg
http://www.wikidata.org/entity/Q188462,canon law,ordinances and regulations made by Church leadership for the government of a Christian organization or church and its members,academic discipline,law,http://commons.wikimedia.org/wiki/Special:FilePath/Cover%20of%20a%20copy%20of%20the%201917%20Codex%20Iuris%20Canonici%20%28Code%20of%20Canon%20Law%29.jpg
http://www.wikidata.org/entity/Q188462,canon law,ordinances and regulations made by Church leadership for the government of a Christian organization or church and its members,academic discipline,law,http://commons.wikimedia.org/wiki/Special:FilePath/Extract%20from%20Burchard%20of%20Worms%27%20Decretum.jpg
http://www.wikidata.org/entity/Q771035,traditional medicine,medicine based on traditional beliefs,medicine,alternative medicine,http://commons.wikimedia.org/wiki/Special:FilePath/Curandera%20performing%20a%20limpieza.jpg
http://www.wikidata.org/entity/Q123028,pediatrics,field of medicine dealing with the care of children,medical specialty,medicine,http://commons.wikimedia.org/wiki/Special:FilePath/Examination%20of%20a%20boy%20in%20Kenya.jpg
http://www.wikidata.org/entity/Q454812,forensic medicine,branch of medicine that deals with application of medical knowledge to aid in the administration and furthering of justice.,medical specialty,forensic science,http://commons.wikimedia.org/wiki/Special:FilePath/13-11-12-rechtsmedizin-berlin-charite-by-RalfR-20.jpg
http://www.wikidata.org/entity/Q188462,canon law,ordinances and regulations made by Church leadership for the government of a Christian organization or church and its members,academic major,law,http://commons.wikimedia.org/wiki/Special:FilePath/Cover%20of%20a%20copy%20of%20the%201917%20Codex%20Iuris%20Canonici%20%28Code%20of%20Canon%20Law%29.jpg
http://www.wikidata.org/entity/Q188462,canon law,ordinances and regulations made by Church leadership for the government of a Christian organization or church and its members,academic major,law,http://commons.wikimedia.org/wiki/Special:FilePath/Extract%20from%20Burchard%20of%20Worms%27%20Decretum.jpg
http://www.wikidata.org/entity/Q269323,natural philosophy,ancient philosophical study of nature and physical universe that was dominant before the development of modern science. It is considered to be the precursor of natural science,branch of science,philosophy,http://commons.wikimedia.org/wiki/Special:FilePath/NewtonsPrincipia.jpg
http://www.wikidata.org/entity/Q1381169,electronic data processing,use of automated methods to process commercial data,Information Technology,computer data processing,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-F038812-0022%2C%20Wolfsburg%2C%20VW%20Autowerk%2C%20EDV.jpg
http://www.wikidata.org/entity/Q614304,pharmacy,academic discipline studying preparation and dispensation of medicines,academic major,medicine,http://commons.wikimedia.org/wiki/Special:FilePath/Bowl%20Of%20Hygieia%20by%20David.svg
http://www.wikidata.org/entity/Q428691,computer engineering,discipline integrating computer science and electrical engineering to develop computer hardware and software,area of engineering,engineering,http://commons.wikimedia.org/wiki/Special:FilePath/Xilinx%20S6-SP601%20board.jpg
http://www.wikidata.org/entity/Q207892,public law,"regulates the relationship between the state and citizens, regulates the organization and function of the State",academic discipline,political studies,http://commons.wikimedia.org/wiki/Special:FilePath/Sch%C3%B6nfelder%20-%20Deutsche%20Gesetze.%20Textsammlung%20%28C%20H%20Beck%29.jpg
http://www.wikidata.org/entity/Q131683,embryology,branch of biology studying prenatal biology,branch of biology,biology,http://commons.wikimedia.org/wiki/Special:FilePath/Embryonalentwicklung%20%28Jakob%20Ruf%29.png
http://www.wikidata.org/entity/Q131683,embryology,branch of biology studying prenatal biology,branch of biology,biology,http://commons.wikimedia.org/wiki/Special:FilePath/Haeckel%20drawings.jpg
http://www.wikidata.org/entity/Q8087,geometry,"branch of mathematics that measures the shape, size and position of objects",area of mathematics,mathematics,http://commons.wikimedia.org/wiki/Special:FilePath/Geometry%20Lessons.jpg
http://www.wikidata.org/entity/Q83588,chemical engineering,"branch of science that applies physical sciences and life sciences together with applied mathematics and economics to produce, transform, transport, and properly use chemicals, materials and energy",branch of chemistry,engineering,http://commons.wikimedia.org/wiki/Special:FilePath/Chemengg.jpg
http://www.wikidata.org/entity/Q207892,public law,"regulates the relationship between the state and citizens, regulates the organization and function of the State",academic major,political studies,http://commons.wikimedia.org/wiki/Special:FilePath/Sch%C3%B6nfelder%20-%20Deutsche%20Gesetze.%20Textsammlung%20%28C%20H%20Beck%29.jpg
http://www.wikidata.org/entity/Q2964004,thoracic surgery,medical specialty involved in surgical treatment of organs inside the thorax,medical specialty,surgery,http://commons.wikimedia.org/wiki/Special:FilePath/Coronary%20artery%20bypass%20surgery%20Image%20657B-PH.jpg
http://www.wikidata.org/entity/Q614304,pharmacy,academic discipline studying preparation and dispensation of medicines,interdisciplinary science,organic chemistry,http://commons.wikimedia.org/wiki/Special:FilePath/Bowl%20Of%20Hygieia%20by%20David.svg
http://www.wikidata.org/entity/Q11023,engineering,applied science,academic discipline,applied science,http://commons.wikimedia.org/wiki/Special:FilePath/Adjusting%20a%20power%20meter%20at%20an%20optical%20communications%20system%20testbed.jpg
http://www.wikidata.org/entity/Q188715,statistical mechanics,,branch of physics,statistical physics,http://commons.wikimedia.org/wiki/Special:FilePath/Gibbs-Elementary%20principles%20in%20statistical%20mechanics.png
http://www.wikidata.org/entity/Q207892,public law,"regulates the relationship between the state and citizens, regulates the organization and function of the State",area of law,law,http://commons.wikimedia.org/wiki/Special:FilePath/Sch%C3%B6nfelder%20-%20Deutsche%20Gesetze.%20Textsammlung%20%28C%20H%20Beck%29.jpg
http://www.wikidata.org/entity/Q180502,parasitology,"branch of biology that studies parasites, their hosts, and the relationship between them",academic major,zoology,http://commons.wikimedia.org/wiki/Special:FilePath/California%20fish%20and%20game%20%2819891706234%29.jpg
http://www.wikidata.org/entity/Q3318174,draping,forming the shape of a garment by manipulating and pinning a length of fabric directly on a mannequin,engineering,textile process,http://commons.wikimedia.org/wiki/Special:FilePath/Draping%20example%20by%20Jeanette%20Aultz%202013.jpg
http://www.wikidata.org/entity/Q214963,nuclear medicine,medical specialty,medical specialty,medicine,http://commons.wikimedia.org/wiki/Special:FilePath/Viewer%20medecine%20nucleaire%20keosys.JPG
http://www.wikidata.org/entity/Q11351,organic chemistry,"subdiscipline within chemistry involving the scientific study of carbon-based compounds, hydrocarbons, and their derivatives",branch of chemistry,chemistry,http://commons.wikimedia.org/wiki/Special:FilePath/Organic%20synthesis.jpg
http://www.wikidata.org/entity/Q180507,radiation therapy,therapy using ionizing radiation,medical specialty,therapy,http://commons.wikimedia.org/wiki/Special:FilePath/Radiation%20therapy.jpg
http://www.wikidata.org/entity/Q162886,Euclidean geometry,mathematical system attributed to Euclid,area of mathematics,geometry,http://commons.wikimedia.org/wiki/Special:FilePath/Dodecahedron.gif
http://www.wikidata.org/entity/Q162886,Euclidean geometry,mathematical system attributed to Euclid,area of mathematics,geometry,http://commons.wikimedia.org/wiki/Special:FilePath/HC%20R3-P3-A3-Pr3.png
http://www.wikidata.org/entity/Q162886,Euclidean geometry,mathematical system attributed to Euclid,area of mathematics,geometry,http://commons.wikimedia.org/wiki/Special:FilePath/Newton%20theorem.svg
http://www.wikidata.org/entity/Q162886,Euclidean geometry,mathematical system attributed to Euclid,area of mathematics,geometry,http://commons.wikimedia.org/wiki/Special:FilePath/Wallpaper%20group-p6m-4.jpg
http://www.wikidata.org/entity/Q180507,radiation therapy,therapy using ionizing radiation,medical specialty,treatment of cancer,http://commons.wikimedia.org/wiki/Special:FilePath/Radiation%20therapy.jpg
http://www.wikidata.org/entity/Q614304,pharmacy,academic discipline studying preparation and dispensation of medicines,academic major,organic chemistry,http://commons.wikimedia.org/wiki/Special:FilePath/Bowl%20Of%20Hygieia%20by%20David.svg
http://www.wikidata.org/entity/Q471872,soil mechanics,branch of soil physics and applied mechanics that describes the behavior of soils,branch of physics,mechanics,http://commons.wikimedia.org/wiki/Special:FilePath/Drymud-IMG%202920.JPG
http://www.wikidata.org/entity/Q826582,X-ray crystallography,"a technique used for determining the atomic and molecular structure of a crystal, in which the crystalline atoms cause a beam of incident X-rays to diffract into many specific directions",branch of physics,crystallography,http://commons.wikimedia.org/wiki/Special:FilePath/X-ray%20diffraction%20pattern%203clpro.jpg
http://www.wikidata.org/entity/Q170201,veterinary medicine,"deals with the diseases of animals, animal welfare, etc.",medical specialty,animal care,http://commons.wikimedia.org/wiki/Special:FilePath/Picture%20468.jpg
http://www.wikidata.org/entity/Q192280,Sex education,instruction on issues relating to human sexuality,education,health education,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara-Hastings-Asatourian.jpg
http://www.wikidata.org/entity/Q150737,architectural engineering,application of engineering principles and technology to building design and construction,,,
http://www.wikidata.org/entity/Q156495,mathematical physics,use of mathematics to solve physics problems,,,
http://www.wikidata.org/entity/Q109873,Sixth Avenue,avenue in Manhattan,,,
http://www.wikidata.org/entity/Q171171,dermatology,"field of medicine dealing with the hair, nails, skin and its diseases",,,
http://www.wikidata.org/entity/Q182442,plastic surgery,medical specialty concerned with the altering or restoration of form and function,,,
http://www.wikidata.org/entity/Q146491,criminal law,body of law that relates to crime,,,
http://www.wikidata.org/entity/Q120569,gastroenterology,branch of medicine focused on the digestive system and its disorders,,,
http://www.wikidata.org/entity/Q83371,seismology,scientific study of earthquakes,,,
http://www.wikidata.org/entity/Q144620,Just in sequence,inventory strategy,,,
http://www.wikidata.org/entity/Q149999,differential calculus,subfield of calculus,,,
http://www.wikidata.org/entity/Q150008,integral calculus,subfield of calculus,,,
http://www.wikidata.org/entity/Q162555,oncology,branch of medicine,,,
http://www.wikidata.org/entity/Q166314,chaos theory,field of mathematics about dynamical systems highly sensitive to initial conditions,,,
http://www.wikidata.org/entity/Q177635,nephrology,medical specialty,,,
http://www.wikidata.org/entity/Q186011,stereochemistry,subdiscipline of chemistry,,,
http://www.wikidata.org/entity/Q103824,hematology,"study of blood, the blood-forming organs, and blood diseases",,,
http://www.wikidata.org/entity/Q172145,fluid mechanics,"branch of physics concerned with the mechanics of fluids (liquids, gases, and plasmas) and the forces on them; branch of continuum mechanics",,,
http://www.wikidata.org/entity/Q176006,law of obligations,branch of private law,,,
http://www.wikidata.org/entity/Q183410,thermochemistry,study of the heat energy associated with chemical reactions and/or physical transformations,,,
http://www.wikidata.org/entity/Q184274,celestial mechanics,branch of astronomy,,,
http://www.wikidata.org/entity/Q128570,bioinformatics,interdisciplinary field,,,
http://www.wikidata.org/entity/Q131222,information theory,mathematical theory from the field of probability theory and statistics,,,
